EntrezID
8639.1
26.1
314.2
314.1
1591.1
92483.1
3948.2
55293.1
3945.1
3939.1
160287.1
3948.1
4967.1
1738.1
8050.1
1743.1
4967.2
130.1
127.1
125.1
124.1
131.1
126.1
128.1
137872.1
218.1
222.1
220.1
221.1
3242.1
18.1
18.2
2531.1
23498.1
55268.1
51166.1
883.1
51166.2
1644.1
51380.1
2571.1
2572.1
2571.2
2805.1
2806.1
4128.1
4129.1
8659.1
8659.2
6799.1
6817.3
6799.2
6818.2
6817.2
6818.1
6817.1
6817.4
6818.3
6817.5
6822.1
316.1
4125.1
51146.1
65985.1
223.1
38.1
39.1
3030.1
3032.1
30.1
31.1
32.1
55902.1
55902.2
84532.1
5973.1
64841.1
55577.1
5238.1
43.1
43.2
47.1
47.2
54187.1
36.1
34.1
80724.1
35.1
84129.1
27034.1
28976.1
3712.1
134526.1
51.1
51.2
3658.1
48.1
50.1
8309.1
52.1
52.3
52.2
1571.1
112611.1
98.1
97.2
97.1
100.1
122481.1
203.1
26289.1
26289.2
205.3
205.1
204.1
204.3
204.2
205.2
50808.1
262.1
112.1
55811.1
109.1
112.2
114.1
108.1
113.1
107.1
196883.1
115.1
111.1
132.1
132.2
11164.1
353.1
1375.1
1375.3
1375.4
126129.1
1374.1
1375.2
1376.1
9060.1
9061.1
158.1
158.2
159.1
122622.1
122622.2
79369.1
10678.1
11041.1
146712.1
374907.1
93010.1
374907.2
10331.1
10678.2
51005.1
79814.1
64902.1
64850.1
189.1
191.1
10768.2
10768.1
3074.1
3073.1
471.1
10606.1
1645.1
1109.1
6718.1
11212.1
212.1
23464.1
211.2
211.1
2875.1
84706.1
284273.1
284273.2
10327.1
10327.2
224.1
501.1
8854.2
8854.1
216.1
8854.3
219.1
217.1
240.1
8574.1
231.1
23600.1
23600.2
10020.1
271.2
270.1
271.1
272.1
271.3
290.1
6520.1
280.1
278.1
276.1
277.1
6519.1
11136.1
276.2
279.1
113451.1
383.1
384.1
435.1
445.1
445.2
80150.1
440.1
440.3
440.2
790.1
954.1
954.2
953.1
956.1
955.1
957.1
4126.1
570.1
3141.1
53630.1
622.2
622.3
622.1
56052.1
23743.1
635.1
645.1
644.1
10380.1
686.1
51733.1
7108.1
50814.1
3295.1
6307.1
847.1
1373.1
1373.2
873.1
9023.1
1103.4
1103.2
1103.3
1103.1
162466.1
5130.1
9468.1
55349.1
1120.2
1119.1
1120.1
1119.2
6820.1
27159.2
171425.1
171425.2
1159.1
1160.1
1152.1
1158.1
54675.1
55907.1
51805.1
51004.1
51004.2
10229.1
9245.1
2650.1
51301.1
192134.1
1371.1
1431.1
1431.2
1384.1
54677.1
1384.2
1384.3
1503.1
56474.1
56474.2
1036.1
1491.1
1491.2
875.1
978.1
57379.1
7371.1
83549.1
51727.1
1610.1
2745.1
51022.2
51022.1
8528.2
8528.1
1633.1
1635.1
1638.1
6319.1
9415.1
3992.1
2987.1
1716.5
1716.1
1716.4
1716.2
1716.3
1718.1
1717.1
6783.1
1719.1
1807.1
1809.1
1808.1
5860.1
9453.1
2224.1
29958.1
6185.1
1650.1
6184.1
1603.1
57171.1
29929.1
79053.1
79053.3
79053.2
84920.1
54344.2
8818.1
8813.1
8818.2
54344.1
10195.4
10195.1
10195.3
10195.2
79087.1
26002.1
1621.1
7299.1
80347.1
669.2
5223.1
5224.2
5224.1
669.1
4597.1
64080.1
1841.1
1806.1
7083.1
7084.1
4860.1
151531.1
1854.1
10682.1
1892.1
549.1
2023.1
2027.2
2027.1
2026.1
2109.2
2108.1
2109.1
2110.1
55500.1
55224.1
8790.1
2530.4
2530.1
2530.3
2530.2
2530.5
2181.1
22305.2
2182.1
2180.1
2181.2
22305.1
51703.1
11001.1
2182.2
116285.1
5167.1
6785.1
1579.1
1962.1
2194.1
226.2
226.1
226.3
230.1
229.1
2203.1
8789.1
5210.1
5207.1
5209.1
5208.1
2235.1
2235.2
10840.1
79901.1
197258.1
80308.1
80308.2
2356.1
10841.1
10841.2
10588.1
4522.1
286297.1
25902.1
2519.1
2517.1
2271.1
2184.1
85365.1
85365.2
9334.1
2683.1
8703.1
8704.2
8704.1
2819.1
5832.1
132789.1
10007.1
9563.1
2539.1
57818.1
2538.1
92579.1
2593.1
2593.2
5476.1
2720.1
2588.1
4758.1
2584.1
2585.2
2585.1
26290.1
79695.1
2589.1
50614.1
8693.1
55568.2
114805.1
11226.1
117248.1
11227.1
55568.1
2590.1
51809.1
79623.1
63917.1
2591.1
2592.1
2592.3
2592.2
7360.1
7359.1
7360.2
8972.1
2597.1
26330.1
2618.1
2618.2
175.1
275.1
2731.1
2653.1
2673.1
9945.1
7264.1
8836.1
8908.1
2998.1
2992.1
2997.1
2687.1
6470.1
6470.2
6472.1
2632.1
2990.1
4669.1
1798.1
1798.2
178.4
178.5
178.1
178.3
178.2
178.6
2752.1
51557.1
5834.1
5837.1
5836.1
2729.1
2730.1
2747.1
2746.1
2744.1
27165.2
27165.1
5471.1
2639.1
2639.2
197257.1
197257.2
54363.1
51179.2
51179.1
2628.1
9380.1
2710.2
2712.1
2710.1
2713.1
3029.1
84264.2
84264.1
2762.1
2766.1
51292.1
51292.3
51292.2
8833.1
5226.1
27232.1
2936.1
7001.3
5052.3
2877.1
2876.2
5052.2
2876.1
5052.1
7001.1
2879.1
7001.2
2878.1
257202.1
10935.1
10935.2
2937.1
2977.1
2983.1
4882.2
2982.1
2974.1
2986.1
4882.1
2984.1
4881.1
3000.1
9615.1
3251.1
761.1
771.1
377677.1
762.1
766.2
23632.1
766.1
771.2
759.1
768.1
760.1
53905.1
50506.1
53905.2
3028.1
3033.1
27235.1
3098.3
80201.1
2645.3
3098.4
3099.1
2645.2
3098.5
2645.1
3098.1
3101.1
3098.2
3081.1
11112.1
3034.1
3067.1
8942.1
3145.1
3157.1
3157.2
3158.1
3155.1
54511.1
3162.1
3163.1
26062.1
6448.1
3290.2
3290.1
3291.1
3292.1
7923.1
3294.1
51478.1
3283.1
3284.1
80270.1
57026.1
3421.2
3420.3
3419.1
3420.1
3421.1
3420.2
3417.1
3418.1
7173.4
7173.1
7173.3
7173.2
7173.5
3425.1
586.1
587.1
3614.1
3615.1
3614.2
55586.1
3422.1
91734.1
8802.1
8801.1
8803.1
3795.1
3795.2
8564.1
3938.1
53.1
2739.1
4047.1
51268.1
6309.1
4048.1
4056.1
4259.1
4056.2
4258.1
4124.1
4122.1
4245.1
11320.1
11282.2
11282.1
4248.1
4249.1
4247.1
2954.1
2954.3
2954.2
2595.1
29926.2
29926.1
29925.2
29925.1
4351.1
56922.1
64087.1
23417.1
4357.1
130752.1
4190.1
4191.1
4200.1
4199.1
10873.1
1557.1
1543.1
1545.1
1544.1
4143.1
27430.2
4144.1
27430.1
4548.1
4598.1
7841.1
3635.1
8867.2
3636.1
27124.2
8867.1
27124.1
3633.1
56623.1
3632.1
3628.1
3706.1
80271.1
3707.1
3612.1
3613.1
51477.1
3631.2
3631.1
8821.1
4121.1
57134.1
10905.1
11253.1
84693.1
4594.1
4329.1
4507.1
100287639.1
441024.1
10797.1
56913.1
443.1
91703.1
952.1
55191.1
4668.1
84735.1
124583.1
9583.1
4832.1
10201.1
4831.1
4830.1
29922.2
4830.2
29922.1
4833.1
64802.1
349565.1
23057.1
23057.2
4837.1
5409.1
4846.1
201288.1
4842.1
4843.2
4843.1
645740.1
55808.1
22978.1
30833.1
93034.2
93034.1
56953.1
51251.1
4907.1
6476.1
5009.1
5019.1
64064.1
1629.1
594.1
593.1
594.2
7372.1
26873.1
4953.1
4942.1
1583.1
1584.1
1585.1
1586.1
1588.1
1588.2
1589.1
1593.1
1553.1
1548.1
1562.1
1558.1
1558.2
1559.1
1565.1
1572.1
51302.1
1577.1
1551.1
10858.1
66002.1
1581.1
9420.1
1582.1
5831.1
5831.2
130013.1
5091.1
5091.2
5139.1
5142.1
5151.3
5153.1
5150.2
5143.1
5150.1
5137.1
5144.1
5136.2
5140.2
5151.2
10846.1
5151.5
5140.1
5141.1
5138.1
5136.1
5151.4
5151.1
27115.1
50940.1
8622.1
5146.1
5152.17
5152.6
5152.11
5152.2
8654.2
5152.1
5145.1
5158.1
5149.1
5152.12
5152.15
5152.5
5152.2
5152.19
5152.16
8654.3
5152.14
5152.13
5152.7
5152.3
8654.1
5152.18
5147.1
5148.1
5152.4
5152.1
5161.1
5162.1
1737.1
5160.1
55163.1
5105.1
5106.1
8310.1
5833.1
5214.1
5211.2
5211.1
5213.1
26227.1
5730.1
27306.1
2821.1
5740.1
5230.1
375056.1
5232.1
25796.1
5236.1
55276.1
5743.1
5742.1
5053.1
5264.1
5372.1
5373.1
10654.1
8876.1
8875.2
55350.3
55350.2
8875.1
55350.1
79646.1
80025.2
53354.1
53354.3
80025.1
53354.2
80025.3
80025.4
55229.1
5464.1
27068.4
27068.1
27068.3
27068.2
210.1
210.2
60490.1
5096.1
5095.1
79717.1
5498.1
8288.1
4353.1
5198.1
6820.2
5625.1
58510.1
221823.2
5631.1
221823.1
5634.1
29968.1
29968.2
8781.1
5723.1
10965.1
10005.1
10005.3
10005.2
8566.1
5315.2
5313.2
5315.3
5313.1
113452.1
5315.1
7378.2
7378.1
2944.1
2944.2
55312.1
5959.1
8608.1
157506.1
112724.1
145226.1
51109.1
195814.1
57665.1
50700.1
6240.1
6241.1
54981.1
6120.1
6120.2
22934.1
6484.1
6482.1
6483.1
6482.2
6487.4
6487.9
6487.11
6487.6
6487.7
6487.1
6487.5
6487.1
6487.2
6487.8
6487.3
6480.1
6480.3
6480.2
3423.1
3423.2
411.2
411.1
23563.2
9435.1
23563.1
10164.1
4166.1
8534.1
9469.1
2799.1
10157.1
118881.1
3176.1
1757.1
81537.1
6652.1
6342.1
10993.1
10558.1
9517.1
2098.1
8879.1
56848.1
6723.1
6647.1
6649.1
6648.1
6611.1
6713.1
2222.1
6715.1
6716.1
412.1
6389.1
6392.1
6391.1
6390.1
6888.1
5092.1
5092.2
79178.1
7086.1
84076.1
8277.1
27010.1
1890.1
7298.1
7167.1
286016.1
7296.3
7296.1
7296.4
7296.2
114112.1
10587.1
10587.3
10587.2
11181.1
7166.1
121278.1
6999.1
6916.1
7054.1
7054.3
7054.2
7306.1
6898.1
2582.1
2582.2
6675.1
91373.1
29880.1
7358.1
5169.1
5168.1
3906.1
54576.1
54575.1
7364.1
54490.1
7367.1
7390.1
7389.1
131669.1
7498.1
9942.1
51181.1
AI990637.1
64077.1
25841.1
1356.1
2495.1
2509.1
94033.1
84343.1
AV717590.1
377841.1
AA532636.1
285973.1
D29675.1
NOS2A.1
AI769281.1
57786.1
AI971036.1
56954.1
2643.1
H77542.1
LOC374569.1
AI222095.1
AI697028.1
D87002.1
2678.1
728441.1
2686.1
728226.1
NM_013421.1
6821.1
6576.1
AA502753.1
3704.1
AI656480.1
BE042354.1
AA081045.1
AI620219.1
AU149534.1
T83654.1
U37519.1
7915.1
9856.1
AI640625.1
79611.1
125061.1
54.1
51205.1
55.1
AI191472.1
248.1
249.1
250.1
251.1
AA676725.1
196951.1
10449.1
4645.1
AI761708.1
AA664770.1
AI684467.1
122970.1
11332.1
80864.1
83715.1
5538.1
9374.1
R33828.1
AA526438.1
H17063.1
51102.1
55825.1
33.1
37.1
AI285872.1
AA788780.1
AA977580.1
23305.1
AI694761.1
AI915649.1
AL525798.1
AV727634.1
728637.1
LOC728997.1
AA278423.1
R39999.1
AI653169.1
206.1
AW277253.1
55753.1
641649.1
AI934540.1
W74642.1
AI824319.1
AI469183.1
BC005314.1
BF195998.1
AA614647.1
NM_001929.1
AI090874.1
AL048840.1
BG035985.1
BE966236.1
50484.1
3156.1
AA629629.1
AA854479.1
AI345944.1
AI378339.1
AI601100.1
AI631997.1
AI935189.1
124454.1
F23536.1
FLJ44968.1
H45672.1
H53099.1
3550.1
LOC727762.1
4694.1
4705.1
126328.1
55967.1
51079.1
4695.1
4696.1
4697.1
56901.1
4698.1
4700.1
4701.1
4702.1
4704.1
4706.1
4707.1
4716.1
54539.1
4708.1
4709.1
4710.1
4711.1
4712.1
4713.1
4714.1
4715.1
4717.1
4718.1
4719.1
4720.1
4722.1
4724.1
4725.1
4726.1
374291.1
4728.1
4723.1
4729.1
4731.1
AF080579.1
AI348006.1
642502.1
AF116616.1
PRO1933.1
79966.1
400410.1
AA021081.1
AI440329.1
R06874.1
54963.1
84890.1
